1998-45	0.0
1998-46	0.0
1998-47	0.0
1998-48	0.0
1998-49	0.0
1998-50	0.0
1998-51	0.0
1998-52	0.0
1998-53	0.0
1999-1	0.0
1999-2	0.0
1999-3	0.0
1999-4	0.0
1999-5	0.0
1999-6	0.0
1999-7	0.0
1999-8	0.0
1999-9	0.0
1999-10	0.0
1999-11	0.0
1999-12	0.0
1999-13	0.0
1999-14	0.0
1999-15	0.0
1999-16	0.0
1999-17	0.0
1999-18	0.0
1999-19	0.0
1999-20	0.0
1999-21	0.0
1999-22	0.0
1999-23	0.0
1999-24	0.0
1999-25	0.0
1999-26	0.0
1999-27	0.0
1999-28	0.0
1999-29	0.0
1999-30	0.0
1999-31	0.0
1999-32	0.0
1999-33	0.0
1999-34	0.0
1999-35	0.0
1999-36	0.0
1999-37	0.0
1999-38	0.0
1999-39	0.0
1999-40	0.0
1999-41	0.0
1999-42	0.0
1999-43	0.0
1999-44	0.0
1999-45	0.0
1999-46	0.0
1999-47	0.0
1999-48	0.0
1999-49	0.0
1999-50	0.0
1999-51	0.0
1999-52	0.0
2000-1	0.0
2000-2	0.0
2000-3	0.0
2000-4	0.0
2000-5	0.0
2000-6	0.0
2000-7	0.0
2000-8	0.0
2000-9	0.0
2000-10	0.0
2000-11	0.0
2000-12	0.0
2000-13	0.0
2000-14	0.0
2000-15	0.0
2000-16	0.0
2000-17	0.0
2000-18	0.0
2000-19	0.0
2000-20	0.0
2000-21	0.0
2000-22	0.0
2000-23	0.0
2000-24	0.0
2000-25	0.0
2000-26	0.0
2000-27	0.0
2000-28	0.0
2000-29	0.0
2000-30	0.0
2000-31	0.0
2000-32	0.0
2000-33	0.0
2000-34	0.0
2000-35	0.0
2000-36	0.0
2000-37	0.0
2000-38	0.0
2000-39	0.0
2000-40	0.0
2000-41	0.0
2000-42	0.0
2000-43	0.0
2000-44	0.0
2000-45	0.0
2000-46	0.0
2000-47	0.0
2000-48	0.0
2000-49	0.0
2000-50	0.0
2000-51	0.0
2000-52	0.0
2001-1	0.0
2001-2	0.0
2001-3	0.0
2001-4	0.0
2001-5	0.0
2001-6	0.0
2001-7	0.0
2001-8	0.0
2001-9	0.0
2001-10	0.0
2001-11	0.0
2001-12	0.0
2001-13	0.0
2001-14	0.0
2001-15	0.0
2001-16	0.0
2001-17	0.0
2001-18	0.0
2001-19	0.0
2001-20	0.0
2001-21	0.0
2001-22	0.0
2001-23	0.0
2001-24	0.0
2001-25	0.0
2001-26	0.0
2001-27	0.0
2001-28	0.0
2001-29	0.0
2001-30	0.0
2001-31	0.0
2001-32	0.0
2001-33	0.0
2001-34	0.0
2001-35	0.0
2001-36	0.0
2001-37	0.0
2001-38	0.0
2001-39	0.0
2001-40	0.0
2001-41	0.0
2001-42	0.0
2001-43	0.0
2001-44	0.0
2001-45	0.0
2001-46	0.0
2001-47	0.0
2001-48	0.0
2001-49	0.0
2001-50	0.0
2001-51	0.0
2001-52	0.0
2002-1	0.0
2002-2	0.0
2002-3	0.0
2002-4	0.0
2002-5	0.0
2002-6	0.0
2002-7	0.0
2002-8	0.0
2002-9	0.0
2002-10	0.0
2002-11	0.0
2002-12	0.0
2002-13	0.0
2002-14	0.0
2002-15	0.0
2002-16	0.0
2002-17	0.0
2002-18	0.0
2002-19	0.0
2002-20	0.0
2002-21	0.0
2002-22	0.0
2002-23	0.0
2002-24	0.0
2002-25	0.0
2002-26	0.0
2002-27	0.0
2002-28	0.0
2002-29	0.0
2002-30	0.0
2002-31	0.0
2002-32	0.0
2002-33	0.0
2002-34	0.0
2002-35	0.0
2002-36	0.0
2002-37	0.0
2002-38	0.0
2002-39	0.0
2002-40	0.0
2002-41	0.0
2002-42	0.0
2002-43	0.0
2002-44	0.0
2002-45	0.0
2002-46	0.0
2002-47	0.0
2002-48	0.0
2002-49	0.0
2002-50	0.0
2002-51	0.0
2002-52	0.0
2003-1	0.0
2003-2	0.0
2003-3	0.0
2003-4	0.0
2003-5	0.0
2003-6	0.0
2003-7	0.0
2003-8	0.0
2003-9	0.0
2003-10	0.0
2003-11	0.0
2003-12	0.0
2003-13	0.0
2003-14	0.0
2003-15	0.0
2003-16	0.0
2003-17	0.0
2003-18	0.0
2003-19	0.0
2003-20	0.0
2003-21	0.0
2003-22	0.07034211092537117
2003-23	1.0818010525631863
2003-24	2.15744045480314
2003-25	1.4537853053661782
2003-26	0.6868229690059265
2003-27	1.4875121421162678
2003-28	2.049658127737341
2003-29	0.9762933919109368
2003-30	1.832676840342477
2003-31	2.106157246108957
2003-32	1.9399687025722083
2003-33	1.4700674436723355
2003-34	1.007783113718625
2003-35	1.6520744244922467
2003-36	0.6976593083507951
2003-37	0.9012776985025176
2003-38	0.6597526536176843
2003-39	0.6202053821488006
2003-40	0.3084201942562794
2003-41	0.5805678629152226
2003-42	0.3513398348622378
2003-43	0.41865548109220063
2003-44	0.4932034163358595
2003-45	1.1965117020598177
2003-46	1.1253327382565312
2003-47	1.6132109975034585
2003-48	0.5408054621351676
2003-49	1.6138237159162967
2003-50	2.0854749894411375
2003-51	1.0412757973733584
2003-52	1.034542073835014
2004-1	2.0200660421434398
2004-2	2.0872850992081418
2004-3	1.988275820390403
2004-4	1.3887421317191722
2004-5	3.1184811198113493
2004-6	2.609698550418743
2004-7	1.4754528747702809
2004-8	0.7139626782126467
2004-9	1.964471532629701
2004-10	1.4020661248696655
2004-11	0.6713144173817999
2004-12	1.551416478638529
2004-13	0.49181899291397224
2004-14	0.7098942898845593
2004-15	0.5159198113207547
2004-16	1.1472205073933621
2004-17	1.0750626751216634
2004-18	1.2283327557859192
2004-19	0.8892966270355053
2004-20	2.2387894281851026
2004-21	1.8799155956263187
2004-22	1.7517318854147164
2004-23	1.4250052007489078
2004-24	2.6989229203429668
2004-25	2.6757188498402558
2004-26	3.4500213321377697
2004-27	2.5238991621452036
2004-28	1.6826715113764168
2004-29	1.8789099169467356
2004-30	1.4425031924835738
2004-31	2.6337343047810324
2004-32	1.2924864876412656
2004-33	1.3043633125556544
2004-34	2.1190386488196364
2004-35	1.6982243899668448
2004-36	0.6927814516188091
2004-37	0.9820387388246338
2004-38	1.083611746087568
2004-39	0.18159850620583604
2004-40	0.8851880477739053
2004-41	1.2583346591648708
2004-42	0.4706783986812329
2004-43	2.1945613045929653
2004-44	1.395786577861435
2004-45	0.9461616601364098
2004-46	0.8664076400740769
2004-47	0.9683559016679258
2004-48	3.9083465217092135
2004-49	0.8953524857524391
2004-50	2.0304382013389284
2004-51	1.3528920518499692
2004-52	4.252821604596226
2004-53	1.7927031266032452
2005-1	3.3014009064688916
2005-2	2.019690115442804
2005-3	2.7747949291573453
2005-4	1.711937231458995
2005-5	0.9408811756930365
2005-6	1.0349183367436638
2005-7	1.1701591153275495
2005-8	2.1495564005069707
2005-9	1.1609342378073009
2005-10	1.8420693273536153
2005-11	1.1360865261859336
2005-12	1.5930870374763662
2005-13	1.9736228745186066
2005-14	0.6109174542710317
2005-15	0.5268719047174083
2005-16	0.9381537421910382
2005-17	1.2806592410961466
2005-18	0.7129627643218273
2005-19	0.8721847654568928
2005-20	1.0117849956884162
2005-21	1.525294900092088
2005-22	1.9239222072503763
2005-23	2.2793171242273798
2005-24	1.0222325053109815
2005-25	1.1573766130105094
2005-26	2.6357485440219253
2005-27	2.708515499393563
2005-28	4.411898226720026
2005-29	2.107541899441341
2005-30	1.8768385820994598
2005-31	2.269756056855164
2005-32	2.727690124384339
2005-33	2.0988547233008683
2005-34	0.7970916155390011
2005-35	0.8896625800955592
2005-36	0.29599220603437376
2005-37	0.9597043841211187
2005-38	1.3165572029143788
2005-39	0.8657134092048456
2005-40	1.2295722159822073
2005-41	1.8098369435848607
2005-42	0.4840652558630638
2005-43	0.47040609741574374
2005-44	1.0197798236787168
2005-45	0.5539479123604796
2005-46	1.172763740869357
2005-47	1.6745941271276388
2005-48	2.132836993584707
2005-49	2.7429669016888805
2005-50	2.2982753310748385
2005-51	1.2239032003832424
2005-52	1.5613160976281772
2006-1	1.9983726364036756
2006-2	1.3535239086830702
2006-3	1.5912595809325056
2006-4	0.8150297002348391
2006-5	1.115116189891863
2006-6	1.1324856159125631
2006-7	2.8013976994946086
2006-8	1.6891090283544903
2006-9	1.063601441820187
2006-10	1.4683198425173716
2006-11	2.059103908484271
2006-12	1.4404891065302172
2006-13	1.0366709556673295
2006-14	1.7246274469835399
2006-15	0.6184440559440559
2006-16	1.3359208623158385
2006-17	1.1506612827715357
2006-18	1.1155874597128626
2006-19	1.4933137937351162
2006-20	1.0817342903178555
2006-21	1.138252592189515
2006-22	2.6327788318698615
2006-23	1.0592363678373382
2006-24	1.5224227557634575
2006-25	3.320501853435985
2006-26	2.353596844722627
2006-27	2.0514015968296517
2006-28	1.2854937945324227
2006-29	2.6585702612076982
2006-30	1.945037372050919
2006-31	1.4178810555336747
2006-32	2.0516065527666454
2006-33	0.9124048990643266
2006-34	1.8081081464057476
2006-35	1.678887337057728
2006-36	1.0827544109525333
2006-37	2.528214730675915
2006-38	1.5499409198990532
2006-39	0.6070777088653776
2006-40	1.1880614314691393
2006-41	2.1148386349151167
2006-42	2.1532867862212823
2006-43	1.9237739022021194
2006-44	0.565748234763702
2006-45	1.3788999281520564
2006-46	1.8391902353613627
2006-47	0.6981560154096813
2006-48	2.169104582605101
2006-49	0.617148539756358
2006-50	1.593853832648975
2006-51	2.66178107338508
2006-52	2.0341687163464734
2007-1	1.515944653518576
2007-2	1.5472697344879411
2007-3	4.156909922876968
2007-4	1.0098044130601371
2007-5	2.3069531294819576
2007-6	1.552516654595521
2007-7	3.6328141577897552
2007-8	2.09018449361797
2007-9	1.9158315516773101
2007-10	0.8920038228735266
2007-11	1.8505859037833434
2007-12	0.9763979615793617
2007-13	1.5927834339471467
2007-14	1.1278585918730484
2007-15	1.9455279973855666
2007-16	0.739422059307957
2007-17	1.2401740595171251
2007-18	1.189459387557933
2007-19	1.2974114717751806
2007-20	1.1802455357142856
2007-21	1.4246497201326251
2007-22	2.2392449025319294
2007-23	1.673768955587324
2007-24	3.2216207448857532
2007-25	1.6519213885324509
2007-26	4.428714100626214
2007-27	2.205103996795697
2007-28	1.9844484043414872
2007-29	2.453925674172078
2007-30	2.1619470339840534
2007-31	2.240202070684217
2007-32	1.6055665037928892
2007-33	1.7668895846152806
2007-34	1.8615889402946142
2007-35	1.4653316183315686
2007-36	0.8806593654736368
2007-37	1.4305090492942822
2007-38	0.5538835431591144
2007-39	0.7586416567093476
2007-40	0.7302611194050871
2007-41	0.9672880759760817
2007-42	1.6690375920787617
2007-43	1.2315756841304286
2007-44	0.22786619583754977
2007-45	0.34874438017339177
2007-46	0.5434402495488816
2007-47	1.7188509314464335
2007-48	1.570577241792729
2007-49	2.1834061135371177
2007-50	3.269271682859372
2007-51	2.342481156040478
2007-52	2.4274222274994064
2008-1	1.7694163469364028
2008-2	0.8503501441770142
2008-3	1.5327856100397828
2008-4	1.9906054665828308
2008-5	2.3732478322361845
2008-6	1.962047817971736
2008-7	2.5258390854972426
2008-8	2.273020330386693
2008-9	1.3214620431115276
2008-10	2.6549813120247454
2008-11	1.1779683443358104
2008-12	1.7381161940335887
2008-13	0.9287128854444453
2008-14	2.091603491021654
2008-15	1.0008537749047575
2008-16	0.4457940302364647
2008-17	0.6921210206631151
2008-18	1.030317897805163
2008-19	0.8513814116266095
2008-20	0.8404520151252333
2008-21	0.7473907987229913
2008-22	1.0838061062159041
2008-23	1.706411842498187
2008-24	1.897457168366809
2008-25	2.4810659186535764
2008-26	2.1284197989280838
2008-27	1.2447618700579384
2008-28	2.294929117840266
2008-29	0.9644641710632834
2008-30	1.8210150446868425
2008-31	1.5539106868999517
2008-32	1.6839532875009655
2008-33	1.6549779735682821
2008-34	1.1123930600605176
2008-35	1.078206194534952
2008-36	0.33810816323328674
2008-37	1.147413148304343
2008-38	0.2717196427006223
2008-39	0.6195628772595705
2008-40	0.33043172144525873
2008-41	0.44875633808440135
2008-42	0.40251733060729006
2008-43	0.6116452138362771
2008-44	0.3312695987778403
2008-45	0.4112152535158101
2008-46	0.9520669663318887
2008-47	0.352312853814187
2008-48	1.2482025712802798
2008-49	1.3309232976421097
2008-50	1.7549744730985732
2008-51	5.709423729891775
2008-52	4.215999602576629
2009-1	1.1812365123234772
